Quadrat,Tag,Species,DBH,local_x,local_y,Code,ScientificName,CommonName,Family,Type,ln,wd,Flagged,Flagged_Equation,stake_x,stake_y,global_x,global_y,AverageE,AverageN,POINT_X,POINT_Y,Land_use,AREASYMBOL,SPATIALVER,MUSYM,MUKEY
513,4927,FAGGRA,12,18.533,5.049,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,118.533,265.049,721583.3122,4845989.217,721586.0061,4846000.559,Managed/CutRegrowth,NH009,9,331C,281094
513,4928,OSTVIR,2.8,19.872,1.585,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,119.872,261.585,721579.8482,4845987.878,721582.7037,4845998.888,Managed/CutRegrowth,NH009,9,331C,281094
513,4929,CARCAR,5.5,12.785,2.49,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,112.785,262.49,721580.7532,4845994.965,721582.7947,4846006.269,Managed/CutRegrowth,NH009,9,331C,281094
513,4930,CARCAR,7.8,14.439,1.467,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,114.439,261.467,721579.7302,4845993.311,721581.9636,4846004.479,Managed Forest,NH009,9,331C,281094
513,4931,CARCAR,3.1,13.967,1.506,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,113.967,261.506,721579.7692,4845993.783,721581.9484,4846004.968,Managed Forest,NH009,9,331C,281094
513,4932,PINSTR,50.3,13.376,0.915,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,113.376,260.915,721579.1782,4845994.374,721581.2911,4846005.528,Managed Forest,NH009,9,331C,281094
513,5464,FAGGRA,18.9,1.496,3.307,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,101.496,263.307,721581.5702,4846006.254,721582.3164,4846017.975,Managed Forest,NH009,9,130C,281048
513,5465,TSUCAN,26.6,1.722,5.758,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,101.722,265.758,721584.0212,4846006.028,721584.7875,4846017.947,Managed Forest,NH009,9,130C,281048
513,5466,PINSTR,38.6,2.274,1.348,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,102.274,261.348,721579.6112,4846005.476,721580.4512,4846017.008,Managed Forest,NH009,9,130C,281048
513,5467,CARCAR,6.1,4.4,3.907,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,104.4,263.907,721582.1702,4846003.35,721583.2477,4846015.031,Managed Forest,NH009,9,130C,281048
513,5468,CARCAR,4.7,9.163,0.561,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,109.163,260.561,721578.8242,4845998.587,721580.4553,4846009.841,Managed Forest,NH009,9,130C,281048
513,5469,CARCAR,6.6,8.691,1.033,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,108.691,261.033,721579.2962,4845999.059,721580.8721,4846010.367,Managed Forest,NH009,9,130C,281048
513,5470,CARCAR,12,8.533,0.404,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,108.533,260.404,721578.6672,4845999.217,721580.2265,4846010.477,Managed Forest,NH009,9,130C,281048
513,5471,CARCAR,7.7,7.864,1.033,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,107.864,261.033,721579.2962,4845999.886,721580.7774,4846011.22,Managed Forest,NH009,9,130C,281048
513,5472,CARCAR,2.2,7.785,0.167,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,107.785,260.167,721578.4302,4845999.965,721579.9044,4846011.229,Managed Forest,NH009,9,130C,281048
513,5473,CARCAR,3.5,7.195,0.64,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,107.195,260.64,721578.9032,4846000.555,721580.3087,4846011.876,Managed Forest,NH009,9,130C,281048
513,5474,PINSTR,56.5,9.872,1.427,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,109.872,261.427,721579.6902,4845997.878,721581.4005,4846009.183,Managed Forest,NH009,9,331C,281094
513,5475,PINSTR,36.3,9.36,0.994,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,109.36,260.994,721579.2572,4845998.39,721580.9099,4846009.674,Managed Forest,NH009,9,130C,281048
513,5476,PINSTR,25.7,6.289,4.97,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,106.289,264.97,721583.2332,4846001.461,721584.5246,4846013.173,Managed/CutRegrowth,NH009,9,130C,281048
513,5477,PINSTR,31.4,7.156,5.246,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,107.156,265.246,721583.5092,4846000.594,721584.8992,4846012.303,Managed/CutRegrowth,NH009,9,331C,281094
513,5478,CARCAR,5.3,6.762,6.506,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,106.762,266.506,721584.7692,4846000.988,721586.1111,4846012.814,Managed/CutRegrowth,NH009,9,331C,281094
513,5479,OSTVIR,8.5,7.746,8.356,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,107.746,268.356,721586.6192,4846000.004,721588.0694,4846011.955,Managed/CutRegrowth,NH009,9,331C,281094
513,5480,PINSTR,29.8,6.526,7.726,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,106.526,267.726,721585.9892,4846001.224,721587.3011,4846013.16,Managed/CutRegrowth,NH009,9,331C,281094
513,5481,PINSTR,34.5,4.99,7.215,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,104.99,267.215,721585.4782,4846002.76,721586.6154,4846014.7,Managed/CutRegrowth,NH009,9,130C,281048
513,5482,TSUCAN,12.4,3.927,6.939,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,103.927,266.939,721585.2022,4846003.823,721586.2183,4846015.773,Managed Forest,NH009,9,130C,281048
513,5483,QUERUB,14.9,4.715,5.719,,Quercus rubra,Red oak,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,104.715,265.719,721583.9822,4846003.035,721585.0914,4846014.859,Managed Forest,NH009,9,130C,281048
513,5484,OSTVIR,4.8,7.707,9.852,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,107.707,269.852,721588.1152,4846000.043,721589.5574,4846012.121,Managed/CutRegrowth,NH009,9,331C,281094
513,5485,TSUCAN,11.8,2.195,9.774,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,102.195,269.774,721588.0372,4846005.555,721588.8481,4846017.796,Managed/CutRegrowth,NH009,9,130C,281048
513,5486,FRAAME,12.3,1.565,10.049,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,101.565,270.049,721588.3122,4846006.185,721589.0502,4846018.469,Managed/CutRegrowth,NH009,9,130C,281048
513,5487,TSUCAN,16.8,0.974,10.364,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,100.974,270.364,721588.6272,4846006.776,721589.2968,4846019.104,Managed Forest,NH009,9,130C,281048
513,5488,TSUCAN,24.8,3.14,11.033,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,103.14,271.033,721589.2962,4846004.61,721590.2123,4846016.928,Managed/CutRegrowth,NH009,9,331C,281094
513,5489,FRAAME,11.2,5.03,13.278,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,105.03,273.278,721591.5412,4846002.72,721592.6685,4846015.168,Managed/CutRegrowth,NH009,9,331C,281094
513,5490,ACERUB,24.1,6.841,17.726,,Acer rubrum,Red Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,106.841,277.726,721595.9892,4846000.909,721597.3134,4846013.674,Managed/CutRegrowth,NH009,9,331C,281094
513,5491,PINSTR,44.3,5.778,18.789,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,105.778,278.789,721597.0522,4846001.972,721598.2521,4846014.858,Managed/CutRegrowth,NH009,9,331C,281094
513,5492,TSUCAN,32,2.234,13.081,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,102.234,273.081,721591.3442,4846005.516,721592.1517,4846018.033,Managed/CutRegrowth,NH009,9,331C,281094
513,5493,ACESAC,31.1,12.589,18.238,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,112.589,278.238,721596.5012,4845995.161,721598.4827,4846007.791,Managed/CutRegrowth,NH009,9,331C,281094
513,5494,ACESAC,26.3,19.36,18.356,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,119.36,278.356,721596.6192,4845988.39,721599.3761,4846000.822,Managed/CutRegrowth,NH009,9,331C,281094
513,5495,CARCAR,5.4,16.644,14.537,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,116.644,274.537,721592.8002,4845991.106,721595.255,4846003.301,Managed/CutRegrowth,NH009,9,331C,281094
513,5496,OSTVIR,3.9,15.423,13.789,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,115.423,273.789,721592.0522,4845992.327,721594.3689,4846004.497,Managed/CutRegrowth,NH009,9,331C,281094
513,5497,OSTVIR,17.2,12.589,10.01,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,112.589,270.01,721588.2732,4845995.161,721590.2743,4846007.102,Managed/CutRegrowth,NH009,9,331C,281094
513,5498,TSUCAN,8.9,17.037,10.089,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,117.037,270.089,721588.3522,4845990.713,721590.8627,4846002.523,Managed/CutRegrowth,NH009,9,331C,281094
513,5499,TSUCAN,16.9,17.392,7.884,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,117.392,267.884,721586.1472,4845990.358,721588.7036,4846001.973,Managed/CutRegrowth,NH009,9,331C,281094
513,5500,FAGGRA,2.9,16.132,6.624,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,116.132,266.624,721584.8872,4845991.618,721587.3023,4846003.166,Managed/CutRegrowth,NH009,9,331C,281094
513,05468-2,CARCAR,4.2,9.163,0.561,M,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,260,109.163,260.561,721578.8242,4845998.587,721580.4553,4846009.841,Managed Forest,NH009,9,130C,281048
513,05491-2,PINSTR,39.4,5.778,18.789,M,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,260,105.778,278.789,721597.0522,4846001.972,721598.2521,4846014.858,Managed/CutRegrowth,NH009,9,331C,281094
514,7611,FAGGRA,13.4,0.459,0.795,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,100.459,280.795,721599.0582,4846007.291,721599.6439,4846020.509,Managed/CutRegrowth,NH009,9,331C,281094
514,7612,PINSTR,1.7,3.406,5.501,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,103.406,285.501,721603.7642,4846004.344,721604.6763,4846017.866,Managed/CutRegrowth,NH009,9,331C,281094
514,7613,PINSTR,1,3.766,5.931,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,103.766,285.931,721604.1942,4846003.984,721605.1465,4846017.531,Managed/CutRegrowth,NH009,9,331C,281094
514,7614,FRAALN,1,4.75,7.156,,Frangula alnus,Alder buckthorn,Rhamnaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,104.75,287.156,721605.4192,4846003,721606.4813,4846016.62,Managed/CutRegrowth,NH009,9,331C,281094
514,7615,PINSTR,2.6,4.357,8.547,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,104.357,288.547,721606.8102,4846003.393,721607.824,4846017.141,Managed/CutRegrowth,NH009,9,331C,281094
514,7616,PINSTR,1.4,3.898,8.878,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,103.898,288.878,721607.1412,4846003.852,721608.1016,4846017.642,Managed/CutRegrowth,NH009,9,331C,281094
514,7617,PINSTR,2.3,3.832,9.541,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,103.832,289.541,721607.8042,4846003.918,721608.7555,4846017.766,Managed/CutRegrowth,NH009,9,331C,281094
514,7618,PINSTR,1.3,4.488,8.945,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,104.488,288.945,721607.2082,4846003.262,721608.2361,4846017.04,Managed/CutRegrowth,NH009,9,331C,281094
514,7619,PINSTR,2,1.93,9.607,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,101.93,289.607,721607.8702,4846005.82,721608.6034,4846019.732,Managed/CutRegrowth,NH009,9,331C,281094
514,7620,PINSTR,2.2,2.816,11.825,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,102.816,291.825,721610.0882,4846004.934,721610.9176,4846019.004,Managed/CutRegrowth,NH009,9,331C,281094
514,7621,FRANIG,41.2,2.455,12.951,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,102.455,292.951,721611.2142,4846005.295,721611.9996,4846019.471,Managed/CutRegrowth,NH009,9,331C,281094
514,7622,TSUCAN,23.3,3.176,14.839,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,103.176,294.839,721613.1022,4846004.574,721613.9657,4846018.886,Managed/CutRegrowth,NH009,9,331C,281094
514,7623,FRAAME,4.1,0.816,11.594,,Fraxinus americana,White Ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,100.816,291.594,721609.8572,4846006.934,721610.4581,4846021.047,Managed/CutRegrowth,NH009,9,331C,281094
514,7624,ACESAC,13.1,3.209,19.574,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,103.209,299.574,721617.8372,4846004.541,721618.6932,4846019.249,Managed/CutRegrowth,NH009,9,331C,281094
514,7625,ACESAC,30.7,3.832,19.474,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,103.832,299.474,721617.7372,4846003.918,721618.6648,4846018.598,Managed/CutRegrowth,NH009,9,331C,281094
514,7626,ACESAC,46.1,9.012,18.845,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,109.012,298.845,721617.1082,4845998.738,721618.6307,4846013.206,Managed/CutRegrowth,NH009,9,331C,281094
514,7627,ACESAC,28.9,9.865,16.362,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,109.865,296.362,721614.6252,4845997.885,721616.2514,4846012.119,Managed/CutRegrowth,NH009,9,331C,281094
514,7628,ACESAC,17.6,9.635,14.574,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,109.635,294.574,721612.8372,4845998.115,721614.4413,4846012.206,Managed/CutRegrowth,NH009,9,331C,281094
514,7629,PINSTR,1,9.635,12.62,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,109.635,292.62,721610.8832,4845998.115,721612.492,4846012.042,Managed/CutRegrowth,NH009,9,331C,281094
514,7630,PINSTR,1.3,16.791,15.666,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,116.791,295.666,721613.9292,4845990.959,721616.3505,4846004.921,Managed/CutRegrowth,NH009,9,331C,281094
514,7632,PINSTR,1.2,12.791,17.984,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,112.791,297.984,721616.2472,4845994.959,721618.2047,4846009.238,Managed/CutRegrowth,NH009,9,331C,281094
514,7633,PINSTR,1.3,14.299,15.037,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,114.299,295.037,721613.3002,4845993.451,721615.4375,4846007.437,Managed/CutRegrowth,NH009,9,331C,281094
514,7634,PINSTR,1.7,13.643,15.236,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,113.643,295.236,721613.4992,4845994.107,721615.5609,4846008.13,Managed/CutRegrowth,NH009,9,331C,281094
514,7636,PINSTR,2.3,11.709,14.805,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,111.709,294.805,721613.0682,4845996.041,721614.9093,4846010.087,Managed/CutRegrowth,NH009,9,331C,281094
514,7637,PINSTR,1.2,11.119,15.534,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,111.119,295.534,721613.7972,4845996.631,721615.569,4846010.757,Managed/CutRegrowth,NH009,9,331C,281094
514,7638,PINSTR,1.7,11.643,16.296,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,111.643,296.296,721614.5592,4845996.107,721616.3892,4846010.28,Managed/CutRegrowth,NH009,9,331C,281094
514,7639,PINSTR,1.1,14.398,13.216,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,114.398,293.216,721611.4792,4845993.352,721613.6322,4846007.182,Managed/CutRegrowth,NH009,9,331C,281094
514,7640,PINSTR,1.1,13.807,12.587,,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,113.807,292.587,721610.8502,4845993.943,721612.937,4846007.739,Managed/CutRegrowth,NH009,9,331C,281094
514,7641,OSTVIR,7.1,16.758,10.7,,Ostrya virginiana,Hophornbeam,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,116.758,290.7,721608.9632,4845990.992,721611.3926,4846004.539,Managed/CutRegrowth,NH009,9,331C,281094
514,7642,ACESAC,38.4,16.922,7.388,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,116.922,287.388,721605.6512,4845990.828,721608.1073,4846004.092,Managed/CutRegrowth,NH009,9,331C,281094
514,7643,ACESAC,11,12.037,8.481,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,112.037,288.481,721606.7442,4845995.713,721608.638,4846009.219,Managed/CutRegrowth,NH009,9,331C,281094
514,7644,FAGGRA,8.7,13.184,6.428,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,113.184,286.428,721604.6912,4845994.566,721606.7213,4846007.865,Managed/CutRegrowth,NH009,9,331C,281094
514,7645,FAGGRA,1.8,12.266,4.044,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,112.266,284.044,721602.3072,4845995.484,721604.2378,4846008.611,Managed/CutRegrowth,NH009,9,331C,281094
514,7646,TSUCAN,32.4,14.43,1.693,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,114.43,281.693,721599.9562,4845993.32,721602.1403,4846006.183,Managed/CutRegrowth,NH009,9,331C,281094
514,7647,TILAME,5.2,18.463,0.137,,Tilia americana,Basswood,Malvaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,118.463,280.137,721598.4002,4845989.287,721601.0501,4846001.896,Managed/CutRegrowth,NH009,9,331C,281094
514,7648,ACESAC,11.8,18.955,1.759,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,118.955,281.759,721600.0222,4845988.795,721602.7246,4846001.524,Managed/CutRegrowth,NH009,9,331C,281094
514,7649,FRANIG,34.8,18.824,4.673,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,118.824,284.673,721602.9362,4845988.926,721605.6166,4846001.904,Managed/CutRegrowth,NH009,9,331C,281094
514,7650,CARCAR,4.9,18.102,8.117,,Carpinus caroliniana,Musclewood,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,118.102,288.117,721606.3802,4845989.648,721608.9697,4846002.937,Managed/CutRegrowth,NH009,9,331C,281094
514,7651,ACESAC,9.3,19.709,10.004,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,119.709,290.004,721608.2672,4845988.041,721611.0363,4846001.438,Managed/CutRegrowth,NH009,9,331C,281094
514,7652,ACESAC,40.4,16.266,3.978,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,280,116.266,283.978,721602.2412,4845991.484,721604.6302,4846004.482,Managed/CutRegrowth,NH009,9,331C,281094
514,07631-1,PINSTR,2.2,17.316,17.223,M,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,117.316,297.223,721615.4862,4845990.434,721617.9639,4846004.51,Managed/CutRegrowth,NH009,9,331C,281094
514,07631-2,PINSTR,1.5,17.316,17.223,M,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,117.316,297.223,721615.4862,4845990.434,721617.9639,4846004.51,Managed/CutRegrowth,NH009,9,331C,281094
514,07635-1,PINSTR,1.5,12.561,14.243,M,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,112.561,294.243,721612.5062,4845995.189,721614.4463,4846009.162,Managed/CutRegrowth,NH009,9,331C,281094
514,07635-2,PINSTR,1.6,12.561,14.243,M,Pinus strobus,White Pine,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,280,112.561,294.243,721612.5062,4845995.189,721614.4463,4846009.162,Managed/CutRegrowth,NH009,9,331C,281094
515,6234,TSUCAN,20.7,3.202,18.95,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,300,103.202,318.95,721637.2132,4846004.548,721638.0222,4846020.88,Managed/CutRegrowth,NH009,9,331C,281094
515,6235,TSUCAN,30.1,6.339,15.81,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,300,106.339,315.81,721634.0732,4846001.411,721635.2491,4846017.384,Managed/CutRegrowth,NH009,9,331C,281094
515,6236,BETALL,6.9,9.71,14.484,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,109.71,314.484,721632.7472,4845998.04,721634.3124,4846013.798,Managed/CutRegrowth,NH009,9,331C,281094
515,6237,BETALL,4.1,9.822,12.495,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,109.822,312.495,721630.7582,4845997.928,721632.341,4846013.515,Managed/CutRegrowth,NH009,9,331C,281094
515,6238,BETALL,9.7,5.552,10.783,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,105.552,310.783,721629.0462,4846002.198,721630.1439,4846017.773,Managed/CutRegrowth,NH009,9,331C,281094
515,6239,TSUCAN,19.6,4.934,13.435,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,300,104.934,313.435,721631.6982,4846002.816,721632.7188,4846018.633,Managed/CutRegrowth,NH009,9,331C,281094
515,6240,FAGGRA,2.3,4.26,12.661,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,104.26,312.661,721630.9242,4846003.49,721631.8694,4846019.263,Managed/CutRegrowth,NH009,9,331C,281094
515,6242,BETALL,6.9,2.687,11.28,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,102.687,311.28,721629.5432,4846005.063,721630.3115,4846020.768,Managed/CutRegrowth,NH009,9,331C,281094
515,6243,ACESAC,33.9,5.159,8.462,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,105.159,308.462,721626.7252,4846002.591,721627.7834,4846017.984,Managed/CutRegrowth,NH009,9,331C,281094
515,6244,TSUCAN,11.1,5.833,9.622,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,300,105.833,309.622,721627.8852,4846001.917,721629.0178,4846017.386,Managed/CutRegrowth,NH009,9,331C,281094
515,6245,BETALL,6.6,6.957,8.462,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,106.957,308.462,721626.7252,4846000.793,721627.9894,4846016.131,Managed/CutRegrowth,NH009,9,331C,281094
515,6246,ACESAC,36.3,7.294,9.236,,Acer saccharum,Sugar Maple,Sapindaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,107.294,309.236,721627.4992,4846000.456,721628.8001,4846015.848,Managed/CutRegrowth,NH009,9,331C,281094
515,6247,TSUCAN,8,7.743,9.125,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,300,107.743,309.125,721627.3882,4846000.007,721628.7408,4846015.376,Managed/CutRegrowth,NH009,9,331C,281094
515,6248,BETALL,4.6,8.53,7.91,,Betula alleghaniensis,Yellow Birch/ Silver Birch,Betulaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,108.53,307.91,721626.1732,4845999.22,721627.6189,4846014.463,Managed/CutRegrowth,NH009,9,331C,281094
515,6249,FRANIG,4.5,9.204,0.506,,Fraxinus nigra,Black ash,Oleaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,109.204,300.506,721618.7692,4845998.546,721620.3098,4846013.147,Managed/CutRegrowth,NH009,9,331C,281094
515,6250,FAGGRA,9.6,7.519,0.341,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,107.519,300.341,721618.6042,4846000.231,721619.9521,4846014.87,Managed/CutRegrowth,NH009,9,331C,281094
515,6251,FAGGRA,10.3,6.732,0.672,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,106.732,300.672,721618.9352,4846001.018,721620.1922,4846015.709,Managed/CutRegrowth,NH009,9,331C,281094
515,6252,TSUCAN,18.1,3.418,0.948,,Tsuga candanensis,Eastern hemlock,Pinaceae,CONIFER,20,20,FALSE,FALSE,100,300,103.418,300.948,721619.2112,4846004.332,721620.0879,4846019.149,Managed/CutRegrowth,NH009,9,331C,281094
515,6253,FAGGRA,12.3,0.89,3.379,,Fagus grandifolia,Beech,Fagaceae,DECIDUOUS,20,20,FALSE,FALSE,100,300,100.89,303.379,721621.6422,4846006.86,721622.2234,4846021.958,Managed/CutRegrowth,NH009,9,331C,281094
