Species_code,X,Y,Clusters_id,Land_use,Soil_type,UTM18N_Easting,UTM18N_Northing,Longitude,Latitude,Elevation(m),DBH
CARCAR,163.369,114.157,1,Managed Forest,331C,721440.6104,4845941.692,-72.25033269150853,43.73343693218559,162.54,8
TSUCAN,161.8,117.719,1,Managed Forest,331C,721443.9842,4845943.608,-72.25029005699423,43.73345315638688,163.2,34.8
CARCAR,161.455,114.661,1,Managed Forest,331C,721440.8939,4845943.708,-72.2503283450376,43.73345497852021,162.51,1.6
FRAAME,160.922,114.157,1,Managed Forest,331C,721440.3301,4845944.215,-72.25033512910683,43.73345970660002,162.01,10.1
ACESAC,160.388,113.085,1,Managed Forest,331C,721439.1995,4845944.675,-72.25034896259649,43.73346418122987,161.89,4
TSUCAN,161.486,119.011,1,Managed Forest,331C,721445.2371,4845944.04,-72.250274339278,43.73345666747276,163.1,25.2
CARCAR,162.961,119.547,1,Managed Forest,331C,721445.9408,4845942.565,-72.25026621866081,43.73344319186209,163.57,10.2
TSUCAN,164.498,117.939,1,Managed Forest,331C,721444.5127,4845940.846,-72.2502846393942,43.73342815840024,163.27,20.2
CARCAR,165.878,118.318,1,Managed Forest,331C,721445.0489,4845939.455,-72.25027856169966,43.73341548826496,163.57,20.7
FRAAME,165.408,118.475,1,Managed Forest,331C,721445.1517,4845939.953,-72.25027708158156,43.73341993635369,163.57,26.3
CARCAR,165.816,119.106,1,Managed Forest,331C,721445.828,4845939.585,-72.25026884493421,43.73341642477993,163.57,9.6
ACESAC,165.314,119.137,1,Managed Forest,331C,721445.8014,4845940.105,-72.25026896071249,43.73342110936657,163.43,1.1
CARCAR,178.678,101.745,1,Managed Forest,331C,721429.9819,4845924.871,-72.25047144418308,43.733288825349625,164.18,2.9
CARCAR,178.271,102.187,1,Managed Forest,331C,721430.3762,4845925.328,-72.2504663654785,43.73329281766792,163.94,1.8
BETPAP,175.259,113.96,1,Managed Forest,331C,721441.7761,4845929.42,-72.2503232869282,43.733326215309084,164.9,45.1
TSUCAN,161.486,119.011,1,Managed Forest,331C,721445.2371,4845944.04,-72.250274339278,43.73345666747276,163.1,21.8
ACESAC,162.75,127.146,1,Managed Forest,331C,721453.4975,4845943.419,-72.250172140664,43.733448615808314,164.23,23.1
ACESAC,162.621,126.754,1,Managed Forest,331C,721453.0917,4845943.519,-72.2501771326482,43.733449636342556,164.23,4.5
CARCAR,163.371,128.59,1,Managed Forest,331C,721455.0092,4845942.9,-72.25015360467953,43.73344349673369,164.52,16.8
ACESAC,164.571,129.012,1,Managed Forest,331C,721455.5677,4845941.699,-72.250147172175,43.733432528706345,164.68,3.8
ACESAC,165.846,127.622,1,Managed Forest,331C,721454.3271,4845940.268,-72.25016314875185,43.73342002941389,164.74,7.4
CARCAR,166.296,127.275,1,Managed Forest,331C,721454.0325,4845939.775,-72.25016700572726,43.73341568356994,164.8,3.4
CARCAR,166.571,127.2,1,Managed Forest,331C,721453.9892,4845939.485,-72.2501676622105,43.73341308837224,164.8,4.9
ELAUMB,168.671,121.294,1,Managed Forest,331C,721448.3378,4845936.825,-72.25023885233541,43.73339085314184,164.41,3.2
CARCAR,165.171,121.816,1,Managed Forest,331C,721448.4576,4845940.477,-72.25023586248648,43.733423661795136,163.95,7.2
CARCAR,162.321,120.426,1,Managed Forest,331C,721446.7444,4845943.298,-72.25025594969013,43.73344954416773,163.52,2.2
CARCAR,163.471,123.106,1,Managed Forest,331C,721449.5498,4845942.337,-72.25022154986756,43.73344006364333,164.05,16.9
FRAAME,165.221,137.366,1,Managed Forest,331C,721463.9763,4845941.729,-72.25004286737716,43.73343028746902,165.42,42.5
ACESAC,166.871,134.686,1,Managed Forest,331C,721461.4917,4845939.803,-72.25007447725028,43.73341370788447,165.52,9.4
ACESAC,168.446,133.768,1,Managed Forest,331C,721460.7563,4845938.103,-72.25008429859486,43.73339863847187,165.5,3.9
ACESAC,168.071,132.849,1,Managed Forest,331C,721459.7965,4845938.412,-72.25009607579513,43.73340170410051,165.4,1.7
ACESAC,167.996,131.758,1,Managed Forest,331C,721458.6995,4845938.398,-72.25010968772051,43.73340190578473,165.32,3
FRAAME,170.121,133.246,1,Managed Forest,331C,721460.4274,4845936.333,-72.25008910691983,43.7333828181178,165.74,18.7
ACESAC,169.946,137.887,1,Managed Forest,331C,721465.0373,4845936.902,-72.25003169572031,43.733386558782776,166.68,3
ACESAC,166.096,131.832,1,Managed Forest,331C,721458.5557,4845940.363,-72.25011066202002,43.733419621041605,165.14,8.3
ACESAC,167.271,130.988,1,Managed Forest,331C,721457.8483,4845939.081,-72.25011996392341,43.73340830256569,165.12,13.2
PINSTR,172.846,125.157,1,Managed Forest,331C,721452.6699,4845932.846,-72.2501867596885,43.73335377419626,165.7,5
PINSTR,179.846,127.44,1,Managed Forest,331C,721455.7494,4845925.821,-72.25015145759527,43.733289674945475,167.23,6.3
CARCAR,179.521,122.601,1,Managed Forest,331C,721450.8847,4845925.751,-72.25021182349336,43.73329049808365,166.75,7.2
CARCAR,179.721,122.328,1,Managed Forest,331C,721450.6353,4845925.522,-72.25021501111857,43.73328851303622,166.65,9.2
TSUCAN,175.521,133.784,1,Managed Forest,331C,721461.5828,4845930.811,-72.25007705061826,43.733332810731355,166.95,41.7
ACESAC,170.146,132.146,1,Managed Forest,331C,721459.3329,4845936.215,-72.25010273066442,43.73338208372758,165.6,2.5
FRAAME,170.421,135.571,1,Managed Forest,331C,721462.7813,4845936.218,-72.2500599587231,43.73338108091514,165.96,22.7
ACESAC,170.846,136.514,1,Managed Forest,331C,721463.7707,4845935.859,-72.2500478349907,43.73337755676617,166.26,5.7
CARCAR,170.171,136.141,1,Managed Forest,331C,721463.3213,4845936.524,-72.25005313504705,43.7333836716783,166.18,6
FRAAME,173.796,138.226,1,Managed Forest,331C,721465.8166,4845932.962,-72.25002365270655,43.73335089149444,166.79,31.9
CARCAR,173.371,137.779,1,Managed Forest,331C,721465.322,4845933.362,-72.25002962251612,43.73335463661678,166.61,4
CARCAR,173.071,137.432,1,Managed Forest,331C,721464.9414,4845933.643,-72.25003422738838,43.73335727746286,166.61,5.1
BETALL,176.921,138.3,1,Managed Forest,331C,721466.2484,4845929.747,-72.25001962116781,43.73332184830068,167.75,23.5
BETPAP,177.471,135.67,1,Managed Forest,331C,721463.6877,4845928.959,-72.2500517061803,43.73331552609989,167.99,6.9
CARCAR,166.571,127.2,1,Managed Forest,331C,721453.9892,4845939.485,-72.2501676622105,43.73341308837224,164.8,3.4
CARCAR,165.171,121.816,1,Managed Forest,331C,721448.4576,4845940.477,-72.25023586248648,43.733423661795136,163.95,5.3
CARCAR,165.171,121.816,1,Managed Forest,331C,721448.4576,4845940.477,-72.25023586248648,43.733423661795136,163.95,3.7
CARCAR,173.371,137.779,1,Managed Forest,331C,721465.322,4845933.362,-72.25002962251612,43.73335463661678,166.61,3.2
CARCAR,173.371,137.779,1,Managed Forest,331C,721465.322,4845933.362,-72.25002962251612,43.73335463661678,166.61,3.2
CARCAR,173.371,137.779,1,Managed Forest,331C,721465.322,4845933.362,-72.25002962251612,43.73335463661678,166.61,2.5
FRAAME,162.338,143.037,1,Managed Forest,331C,721469.3034,4845945.176,-72.24997537532175,43.73345969734176,165.02,16.5
TSUCAN,163.035,143.549,1,Managed Forest,331C,721469.8941,4845944.501,-72.2499683268317,43.73345345029261,165.3,32.2
TSUCAN,160.411,147.635,1,Managed Forest,331C,721473.6697,4845947.548,-72.24992024283674,43.733479726055336,165.1,15.3
TSUCAN,168.879,142.889,1,Managed Forest,331C,721469.9052,4845938.421,-72.24997069326045,43.73339876623533,166.49,41.4
TSUCAN,169.554,141.925,1,Managed Forest,331C,721469.0208,4845937.645,-72.24998198212812,43.73339205136362,166.65,28.7
TSUCAN,170.411,144.065,1,Managed Forest,331C,721471.2539,4845936.941,-72.24995457480682,43.73338505301275,167.33,22.3
PINSTR,169.502,143.786,1,Managed Forest,331C,721470.8714,4845937.854,-72.24995894294815,43.7333933783485,166.73,45
ACESAC,170.385,148.972,1,Managed Forest,331C,721476.1462,4845937.379,-72.2498937149316,43.7333875311171,167.46,38.4
TSUCAN,172.723,148.312,1,Managed Forest,331C,721475.7556,4845934.913,-72.24989957523442,43.73336546969327,168.06,33.5
TSUCAN,173.424,147.018,1,Managed Forest,331C,721474.545,4845934.082,-72.24991493263134,43.733358357602526,168,20.8
TSUCAN,174.203,146.815,1,Managed Forest,331C,721474.4317,4845933.262,-72.24991667562715,43.7333510167341,168.16,22.4
ACESAC,177.71,147.145,1,Managed Forest,331C,721475.1627,4845929.675,-72.24990908636394,43.73331853858467,168.48,68.2
TSUCAN,177.814,146.662,1,Managed Forest,331C,721474.6928,4845929.527,-72.24991497551015,43.73331734787469,168.38,19.7
PINSTR,179.684,146.079,1,Managed Forest,331C,721474.3254,4845927.551,-72.24992034623295,43.733299686356595,168.78,2.5
TSUCAN,179.684,149.201,1,Managed Forest,331C,721477.44,4845927.812,-72.24988160822859,43.73330110350105,169,26.2
BETALL,177.606,141.764,1,Managed Forest,331C,721469.7826,4845929.331,-72.24997595765896,43.73331705154025,168.01,12.1
BETPAP,177.346,142.272,1,Managed Forest,331C,721470.2596,4845929.642,-72.24996991331946,43.733319706080614,168.11,10.2
BETALL,174.281,142.348,1,Managed Forest,331C,721469.9843,4845932.807,-72.24997202434947,43.73334825286104,167.49,11.2
TSUCAN,162.177,157.195,2,Managed Forest,331C,721483.4092,4845946.529,-72.24979986279068,43.73346765289755,165.86,19
TSUCAN,161.788,157.652,2,Managed Forest,331C,721483.8206,4845946.968,-72.2497945793486,43.73347147819343,165.86,26.1
TSUCAN,168.905,159.454,2,Managed Forest,331C,721486.4336,4845939.783,-72.24976512954719,43.733406079191845,166.34,7.5
BETALL,179.017,159.556,1,Managed Forest,331C,721487.6939,4845929.368,-72.249753787812,43.73331203504909,169.39,26.3
TSUCAN,179.485,158.845,1,Managed Forest,331C,721487.0382,4845928.826,-72.24976214372914,43.73330735638341,169.61,7.8
CARCAR,176.082,152.297,1,Managed Forest,331C,721480.1159,4845931.785,-72.24984678255376,43.73333603568134,168.72,7.8
TSUCAN,175.667,152.297,1,Managed Forest,331C,721480.0684,4845932.213,-72.24984719541551,43.73333989910357,168.5,8.9
CARCAR,175.848,152.83,1,Managed Forest,331C,721480.6208,4845932.071,-72.24984040245886,43.733338457043644,168.5,4.1
ACESAC,170.861,150.14,1,Managed Forest,331C,721477.3659,4845936.986,-72.24987874878829,43.73338363239093,167.58,38.6
ACESAC,170.628,151.358,1,Managed Forest,331C,721478.5543,4845937.328,-72.24986386813511,43.73338635326437,167.62,44
TSUCAN,170.316,150.774,1,Managed Forest,331C,721477.936,4845937.601,-72.24987142450385,43.73338899315826,167.62,26.9
TSUCAN,169.459,151.079,1,Managed Forest,331C,721478.1421,4845938.51,-72.24986849384058,43.73339710673612,167.36,20.3
CARCAR,176.082,152.297,1,Managed Forest,331C,721480.1159,4845931.785,-72.24984678255376,43.73333603568134,168.72,4.1
TSUCAN,175.667,152.297,1,Managed Forest,331C,721480.0684,4845932.213,-72.24984719541551,43.73333989910357,168.5,7.6
TSUCAN,160.349,163.239,2,Managed Forest,331C,721489.2294,4845948.92,-72.24972668958507,43.733487418169474,165.98,26.9
TSUCAN,162.539,163.92,2,Managed Forest,331C,721490.1597,4845946.72,-72.24971605717829,43.73346735452725,166.29,17.1
TSUCAN,164.468,165.017,2,Managed Forest,331C,721491.4751,4845944.823,-72.24970052355135,43.73344990090902,166.55,24.4
TSUCAN,163.105,170.33,2,Managed Forest,331C,721496.6192,4845946.673,-72.24963595889798,43.733465002548165,167.15,18.6
ACESAC,165.366,169.85,2,Managed Forest,331C,721496.3994,4845944.303,-72.24963966131692,43.7334437535063,167.27,25.1
TSUCAN,167.361,164.469,2,Managed Forest,331C,721491.2598,4845941.795,-72.24970444116188,43.73342273277032,166.54,9
ACESAC,169.09,161.35,2,Managed Forest,331C,721488.3463,4845939.751,-72.24974141939536,43.73340522014202,166.44,47.8
TSUCAN,166.629,161.178,2,Managed Forest,331C,721487.8928,4845942.274,-72.24974600497873,43.73342804629219,166.52,32.4
TSUCAN,166.696,162.412,2,Managed Forest,331C,721489.1315,4845942.308,-72.24973062729875,43.733427982114144,166.44,13.7
TSUCAN,162.34,161.795,2,Managed Forest,331C,721488.017,4845946.746,-72.24974262253203,43.733468228315026,166.16,12.1
BETALL,168.824,170.707,2,Managed Forest,331C,721497.6505,4845940.81,-72.24962558264444,43.73341196539271,167.88,16.1
TSUCAN,167.76,170.673,2,Managed Forest,331C,721497.4947,4845941.904,-72.24962706441151,43.73342185086027,167.72,7.3
TSUCAN,164.933,174.237,2,Managed Forest,331C,721500.7263,4845945.117,-72.24958565919047,43.73344978188775,167.73,13.2
TSUCAN,162.772,172.112,2,Managed Forest,331C,721498.3588,4845947.166,-72.2496141794434,43.73346891678125,167.45,10.4
TSUCAN,163.77,174.82,2,Managed Forest,331C,721501.1747,4845946.364,-72.24957958399378,43.733460862902554,167.67,8.5
TSUCAN,160.378,179.207,2,Managed Forest,331C,721505.1627,4845950.229,-72.24952852846239,43.733494431770694,166.71,72.3
ACESAC,160.212,177.973,2,Managed Forest,331C,721503.9126,4845950.296,-72.2495440059486,43.733495407728995,166.79,15.3
TSUCAN,161.841,179.79,2,Managed Forest,331C,721505.9119,4845948.769,-72.24951983749189,43.73348107742402,166.9,19.2
TSUCAN,164.933,176.054,2,Managed Forest,331C,721502.539,4845945.269,-72.24956311353921,43.73345060748024,167.67,8.6
TSUCAN,165.466,176.328,2,Managed Forest,331C,721502.8734,4845944.742,-72.24955918303584,43.73344576800403,167.67,13.7
TSUCAN,166.962,176.637,2,Managed Forest,331C,721503.3531,4845943.226,-72.24955385775803,43.73343199051743,167.65,19.6
TSUCAN,167.361,176.431,2,Managed Forest,331C,721503.1933,4845942.798,-72.24955601606968,43.73342818901246,167.78,6.2
TSUCAN,167.959,176.328,2,Managed Forest,331C,721503.159,4845942.173,-72.24955669894521,43.73342257829489,167.78,46.5
TSUCAN,167.461,174.512,2,Managed Forest,331C,721501.2903,4845942.534,-72.24957972784381,43.73342638311581,167.88,9.1
TSUCAN,168.059,173.997,2,Managed Forest,331C,721500.845,4845941.874,-72.24958552279229,43.73342058038306,168.02,6.2
TSUCAN,169.655,175.437,2,Managed Forest,331C,721502.4645,4845940.35,-72.24956606380009,43.73340639050862,168.08,13.8
PINSTR,171.584,179.447,2,Managed Forest,331C,721506.6859,4845938.697,-72.249514386448,43.73339026330535,168.35,8.3
PINSTR,174.111,179.833,2,Managed Forest,331C,721507.3605,4845936.125,-72.24950707882559,43.73336693042404,168.63,12.7
TSUCAN,176.671,175.686,2,Managed Forest,331C,721503.5166,4845933.138,-72.24955598531261,43.73334121484994,169.09,14
TSUCAN,178.998,172.052,2,Managed Forest,331C,721500.1579,4845930.435,-72.24959875682018,43.73331790849916,169.63,17.9
TSUCAN,176.97,172.498,2,Managed Forest,331C,721500.3705,4845932.563,-72.24959524338188,43.733336983253636,169.33,34.9
TSUCAN,177.103,171.881,2,Managed Forest,331C,721499.7702,4845932.374,-72.24960276678065,43.7333354627729,169.33,41.6
TSUCAN,172.415,173.149,2,Managed Forest,331C,721500.4981,4845937.313,-72.24959170415994,43.73337966445878,168.56,4.8
TSUCAN,171.683,173.183,2,Managed Forest,331C,721500.4482,4845938.07,-72.24959201125272,43.73338648747307,168.42,11.7
TSUCAN,171.118,175.103,2,Managed Forest,331C,721502.2989,4845938.814,-72.24956875045353,43.73339262589321,168.38,23.5
TSUCAN,172.814,169.464,2,Managed Forest,331C,721496.8676,4845936.593,-72.24963703001777,43.73337427346694,168.74,22.4
TSUCAN,174.609,167.956,2,Managed Forest,331C,721495.5688,4845934.616,-72.24965395343894,43.73335688115776,169,9.1
TSUCAN,175.075,167.785,2,Managed Forest,331C,721495.4516,4845934.121,-72.2496556109692,43.73335246435978,169,16.3
BETALL,176.904,168.676,2,Managed Forest,331C,721496.55,4845932.311,-72.24964273301298,43.73333585798516,169.32,30.4
TSUCAN,174.875,165.591,2,Managed Forest,331C,721493.24,4845934.144,-72.2496830320763,43.7333533317582,168.88,9.1
TSUCAN,177.203,164.769,2,Managed Forest,331C,721492.6866,4845931.675,-72.24969091290326,43.73333129199009,169.38,19.1
TSUCAN,179.663,161.05,1,Managed Forest,331C,721489.2583,4845928.827,-72.24973460732966,43.73330670231084,169.65,26.1
BETALL,178.4,160.947,1,Managed Forest,331C,721489.0109,4845930.121,-72.24973714285315,43.7333184138437,169.43,26.9
TSUCAN,178.666,160.09,1,Managed Forest,331C,721488.1864,4845929.775,-72.24974751167514,43.73331554832814,169.49,15.3
TSUCAN,170.952,161.495,2,Managed Forest,331C,721488.7043,4845937.844,-72.24973776458064,43.733387962535886,167.34,36.1
TSUCAN,172.914,166.5,2,Managed Forest,331C,721493.9221,4845936.241,-72.24967370819806,43.733371987489015,168.54,13.5
TSUCAN,170.32,167.391,2,Managed Forest,331C,721494.5138,4845938.99,-72.24966523698855,43.7333965340077,167.62,18.6
ACESAC,160.498,188.368,2,Managed Forest,331C,721514.3156,4845950.873,-72.24941473906748,43.73349748967517,166.41,50.2
TSUCAN,161.522,184.27,2,Managed Forest,331C,721510.3446,4845949.474,-72.249464567978265,43.73348609384965,166.54,10.7
TSUCAN,164.109,184.996,2,Managed Forest,331C,721511.3653,4845946.868,-72.24945298166946,43.73346235180613,167.04,13
TSUCAN,166.132,188.208,2,Managed Forest,331C,721514.8014,4845945.052,-72.24941111157614,43.73344499317585,167.05,16.5
ACESAC,166.596,188.484,2,Managed Forest,331C,721515.12990000006,4845944.597,-72.24940722460379,43.733440802991865,167.19,25.7
TSUCAN,169.681,188.864,2,Managed Forest,331C,721515.8624,4845941.448,-72.2493994365729,43.73341226353798,167.73,23.3
TSUCAN,167.624,186.826,2,Managed Forest,331C,721513.5936,4845943.398,-72.24942677334681,43.73343047863397,167.22,17.6
CARCAR,167.691,186.101,2,Managed Forest,331C,721512.878,4845943.268,-72.2494357025297,43.73342952322365,167.28,3.3
CARCAR,168.586,183.683,2,Managed Forest,331C,721510.5683,4845942.143,-72.24946481330737,43.733420095394685,167.55,1.2
PINSTR,167.757,180.402,2,Managed Forest,331C,721507.2002,4845942.722,-72.24950634954736,43.73342630868571,167.53,8.6
TSUCAN,162.55,180.885,2,Managed Forest,331C,721507.0855,4845948.13,-72.24950554446848,43.733474980007884,166.8,9.8
TSUCAN,162.052,180.263,2,Managed Forest,331C,721506.4079,4845948.592,-72.24951375847903,43.733479337416746,166.9,7.4
TSUCAN,161.621,180.989,2,Managed Forest,331C,721507.0828,4845949.097,-72.2495051796212,43.73348367756711,166.68,5.2
TSUCAN,164.374,183.614,2,Managed Forest,331C,721510.0169,4845946.479,-72.24946986620937,43.73345925608232,166.96,16.8
TSUCAN,165.833,183.614,2,Managed Forest,331C,721510.1841,4845944.975,-72.24946841196581,43.73344567985717,167.3,8.2
ACESAC,169.183,190.315,2,Managed Forest,331C,721517.2529,4845942.083,-72.24938192853558,43.73341755908668,167.63,26.1
TSUCAN,166.331,190.212,2,Managed Forest,331C,721516.8234,4845945.015,-72.24938604782258,43.73344405643607,167.17,9.1
TSUCAN,161.555,191.939,2,Managed Forest,331C,721517.9991,4845950.083,-72.2493693777818,43.733489284501054,166.61,9.9
TSUCAN,161.522,197.431,2,Managed Forest,331C,721523.4743,4845950.577,-72.24930126497125,43.73349209180765,166.85,21.2
TSUCAN,162.881,197.5,2,Managed Forest,331C,721523.6988,4845949.182,-72.24929905516595,43.73347947876075,166.91,16.4
TSUCAN,163.08,198.053,2,Managed Forest,331C,721524.2733,4845949.023,-72.24929199510396,43.73347787717642,167.09,29.9
TSUCAN,169.614,197.327,2,Managed Forest,331C,721524.2976,4845942.227,-72.2492944933932,43.73341674983333,167.87,17.6
FRANIG,169.15,191.973,2,Managed Forest,331C,721518.9032,4845942.256,-72.24936138850137,43.73341862201362,167.61,34.2
TSUCAN,168.719,192.042,2,Managed Forest,331C,721518.9226,4845942.707,-72.2493609620926,43.73342267230458,167.61,9
TSUCAN,166.928,195.047,2,Managed Forest,331C,721521.7153,4845944.805,-72.24932545978763,43.733440706541835,167.31,26.8
TSUCAN,166.563,195.047,2,Managed Forest,331C,721521.6735,4845945.181,-72.24932582334034,43.73344410059836,167.19,8.9
TSUCAN,170.543,191.282,2,Managed Forest,331C,721518.3734,4845940.763,-72.24936857468123,43.73340535291552,167.93,10.5
TSUCAN,170.51,191.593,2,Managed Forest,331C,721518.6799,4845940.823,-72.24936474842774,43.733405800974175,167.93,12.4
ACESAC,170.311,191.801,2,Managed Forest,331C,721518.8646,4845941.045,-72.24936236613054,43.73340774236851,167.75,16.7
TSUCAN,173.263,195.557,2,Managed Forest,331C,721522.9498,4845938.317,-72.24931282098588,43.7333819877055,168.35,20.2
TSUCAN,172.799,196.628,2,Managed Forest,331C,721523.9651,4845938.885,-72.24929999417658,43.733386792751524,168.35,22.5
TSUCAN,171.571,197.664,2,Managed Forest,331C,721524.858,4845940.238,-72.24928836210987,43.73339869428621,168.13,23.1
TSUCAN,171.206,197.422,2,Managed Forest,331C,721524.5747,4845940.594,-72.24929172923714,43.733401980611774,168.13,7.2
TSUCAN,176.878,196.213,2,Managed Forest,331C,721524.0184,4845934.646,-72.24930107938533,43.73334865322171,168.77,11.8
ACESAC,178.57,196.213,2,Managed Forest,331C,721524.2122,4845932.902,-72.24929939413052,43.73333291060031,169.01,31.2
ACESAC,178.57,195.212,2,Managed Forest,331C,721523.2136,4845932.818,-72.24931181441065,43.733332453438074,169.05,27.5
TSUCAN,178.735,193.519,2,Managed Forest,331C,721521.5436,4845932.506,-72.24933265601707,43.73333014630202,169.07,19.1
TSUCAN,177.177,191.999,2,Managed Forest,331C,721519.8487,4845933.984,-72.24935306906742,43.733343945034115,168.89,15.8
FRAAME,170.775,190.548,2,Managed Forest,331C,721517.6677,4845940.462,-72.2493774515138,43.73340285665737,167.87,21.4
CARCAR,172.268,187.975,2,Managed Forest,331C,721515.2719,4845938.707,-72.24940788971345,43.73338778863187,168.09,3.7
TSUCAN,173.661,189.875,2,Managed Forest,331C,721517.327,4845937.431,-72.24938292584413,43.733375699010324,168.31,28.7
TSUCAN,175.319,189.391,2,Managed Forest,331C,721517.0341,4845935.681,-72.24938727960178,43.73336004780799,168.57,6.2
TSUCAN,178.603,189.806,2,Managed Forest,331C,721517.8243,4845932.331,-72.24937885873472,43.7333296834163,168.91,26.9
TSUCAN,175.187,187.871,2,Managed Forest,331C,721515.5026,4845935.69,-72.24940627116023,43.73336058621412,168.45,23.9
PINSTR,176.016,185.142,2,Managed Forest,331C,721512.8751,4845934.606,-72.2494393067065,43.73335162205344,168.76,5.2
PINSTR,175,181,2,Managed Forest,331C,721508.6265,4845935.306,-72.24949171393585,43.733359186570596,168.75,3.9
TSUCAN,171.617,210.945,1,Managed Forest,331C,721538.1126,4845941.304,-72.24912352543824,43.733404321925406,170.64,9.3
TSUCAN,177.86,215.75,1,Managed Forest,331C,721543.6213,4845935.271,-72.24905768630907,43.733348418268186,171.38,9.1
TSUCAN,171.664,210.526,1,Managed Forest,331C,721537.6999,4845941.22,-72.24912867878488,43.73340368975542,170.37,15.6
TSUCAN,172.33,211.24,1,Managed Forest,331C,721538.4885,4845940.594,-72.24911915564068,43.73339782422036,170.66,9.3
TSUCAN,172.96,213.177,1,Managed Forest,331C,721540.4931,4845940.107,-72.24909449312293,43.73339284552369,171.1,15.8
ACESAC,173.423,217.41,1,Managed Forest,331C,721544.769,4845939.984,-72.24904150959793,43.73339046193953,171.84,42.9
TSUCAN,176.108,217.038,1,Managed Forest,331C,721544.7055,4845937.185,-72.24904345037112,43.73336530800175,171.66,17.5
TSUCAN,177.682,218.387,1,Managed Forest,331C,721546.2316,4845935.676,-72.24902514379299,43.733351280844346,172.02,13.8
TSUCAN,173.469,209.968,2,Managed Forest,331C,721537.3501,4845939.313,-72.24913380302567,43.733386643577234,170.39,23.5
ACESAC,179.164,208.294,2,Managed Forest,331C,721536.3325,4845933.302,-72.24914890078686,43.73333288741515,170.4,46.3
FRANIG,172.636,202.945,2,Managed Forest,331C,721530.2484,4845939.583,-72.24922177453402,43.73339119330417,169.11,29.5
FRANIG,170.506,200.945,2,Managed Forest,331C,721528.0091,4845941.611,-72.24924871321909,43.73341010112478,168.45,40.8
TSUCAN,169.488,201.456,2,Managed Forest,331C,721528.4023,4845942.703,-72.24924338646923,43.733419804611245,168.33,44.3
FRANIG,167.219,203.317,2,Managed Forest,331C,721529.9989,4845945.198,-72.24922255588105,43.73344176654863,168.48,33.1
TSUCAN,166.062,202.666,2,Managed Forest,331C,721529.2169,4845946.336,-72.24923178625382,43.733452234795145,168.29,7.5
CARCOR,165.599,200.247,2,Managed Forest,331C,721526.7506,4845946.61,-72.24926226305243,43.733455435758,167.79,19.7
TSUCAN,162.358,202.712,1,Managed Forest,331C,721528.8385,4845950.158,-72.24923490502597,43.73348672113185,167.73,25.3
TSUCAN,162.914,207.41,1,Managed Forest,331C,721533.5889,4845949.979,-72.24917605922356,43.73348369222616,168.68,25.7
FRANIG,162.914,211.177,1,Managed Forest,331C,721537.347,4845950.294,-72.24912931747278,43.733485402530924,169.52,42.5
TSUCAN,164.58,214.015,1,Managed Forest,331C,721540.3691,4845948.815,-72.24909244349153,43.73347119828308,170.51,15
ACESAC,164.117,214.294,1,Managed Forest,331C,721540.5944,4845949.316,-72.249089442673,43.73347563673931,170.35,26.4
ACESAC,164.256,215.875,1,Managed Forest,331C,721542.1875,4845949.305,-72.24906968787874,43.733475061890196,170.67,11.4
ACESAC,164.303,216.387,1,Managed Forest,331C,721542.7037,4845949.299,-72.2490632878876,43.73347485371946,170.67,32.5
TSUCAN,167.729,218.061,1,Managed Forest,331C,721544.7662,4845945.908,-72.2490391036507,43.73344374048411,171.49,8.3
TSUCAN,168.33,218.526,1,Managed Forest,331C,721545.2989,4845945.328,-72.24903273550026,43.73343836509277,171.65,12.8
TSUCAN,163.979,219.828,1,Managed Forest,331C,721546.0993,4845949.922,-72.24902091535797,43.733479442282274,171.12,20.5
BETALL,174.858,213.503,1,Managed Forest,331C,721541.0358,4845938.177,-72.24908855712889,43.73337532587371,171.16,27
BETALL,174.858,213.224,1,Managed Forest,331C,721540.7574,4845938.154,-72.2490920196128,43.73337520219067,170.94,56.5
ACESAC,161.512,221.067,1,Managed Forest,331C,721547.0528,4845952.569,-72.24900799845943,43.73350296331769,170.66,31.8
TSUCAN,164.334,223.877,1,Managed Forest,331C,721550.1794,4845949.895,-72.24897032072883,43.7334779805368,171.4,14.7
ACESAC,166.118,223.442,1,Managed Forest,331C,721549.9498,4845948.02,-72.24897394098917,43.73346118625068,171.58,26.4
TSUCAN,167.643,221.98,1,Managed Forest,331C,721548.666,4845946.325,-72.24899056239181,43.7334463257416,171.76,18.1
ACESAC,167.457,221.545,1,Managed Forest,331C,721548.2107,4845946.481,-72.24899614523234,43.73344786475297,171.76,17.4
TSUCAN,167.085,220.28,1,Managed Forest,331C,721546.9061,4845946.758,-72.24901221214057,43.73345074570707,171.72,8.6
TSUCAN,160.691,224.391,1,Managed Forest,331C,721550.2748,4845953.694,-72.24896757225096,43.733512118477265,170.7,30.4
ACESAC,160.282,225.458,1,Managed Forest,331C,721551.2924,4845954.205,-72.24895474034525,43.73351641016433,170.58,26.4
TSUCAN,162.587,226.999,1,Managed Forest,331C,721553.0938,4845951.958,-72.24893332324595,43.73349566351631,171.36,15.7
TSUCAN,163.479,227.474,1,Managed Forest,331C,721553.6698,4845951.078,-72.24892654165194,43.733487577122595,171.36,8.9
ACESAC,164.371,226.565,1,Managed Forest,331C,721552.8652,4845950.082,-72.24893693152686,43.733478859939424,171.38,37.3
